frame,right_knee_filtered,left_knee_filtered,norm_right_hip_x,norm_right_hip_y,norm_right_shoulder_x,norm_right_shoulder_y,frame_torso_length_px,scale_used_px
168,179.12501635109572,178.71708400762083,-0.24322134,0.011730629,-0.3306366,-0.9907652,753.4342,753.4342
169,178.88149154134288,178.92065584051656,-0.2564507,0.0120281875,-0.36546457,-0.9920751,770.63043,770.63043
170,178.88488992724484,179.3891902721905,-0.25799346,0.0068803164,-0.35805017,-0.99844277,775.7318,775.7318
171,178.62743019918358,179.77601849418582,-0.2503402,-0.00018374392,-0.3378546,-1.0078624,772.6393,772.6393
172,177.85599627916014,179.82021367911537,-0.24022293,0.0010967419,-0.32502404,-1.006112,764.8721,764.8721
173,177.14773527114178,179.44398666385305,-0.22990996,-0.0006655817,-0.27280182,-1.0023671,765.89484,765.89484
174,177.2884885187502,178.85589809168002,-0.23232427,0.002306091,-0.2522605,-0.99376935,761.34784,761.34784
175,178.2622501353008,178.60628835508714,-0.23364103,0.004921489,-0.26331007,-0.98910457,761.4933,761.4933
176,179.22696788423863,179.00372731604796,-0.23263066,0.004698065,-0.27559787,-0.9874031,762.5781,762.5781
177,179.4699848677528,179.6100608574997,-0.2253411,0.0049407864,-0.28908837,-0.9821623,779.7668,779.7668
178,179.13998078020913,179.77253460980177,-0.22344846,0.0045919656,-0.2681237,-0.97606456,784.212,784.212
179,178.91813681659076,179.48344781908497,-0.21294276,0.004762515,-0.24761575,-0.9724891,787.78357,787.78357
180,179.07323133966315,179.31400967189379,-0.21608563,0.003083167,-0.2498975,-0.9740565,787.1387,787.1387
181,179.1860804010495,179.5604665353924,-0.2213299,0.0046215574,-0.26585102,-0.9665114,785.92596,785.92596
182,178.91770789867354,179.93152212945654,-0.22198045,0.0035396589,-0.27136016,-0.96839803,781.4288,781.4288
183,178.56953324358594,180.08390022572078,-0.21877083,-0.00015483207,-0.26200685,-0.9662588,770.27124,770.27124
184,178.59120444756488,180.00592988311368,-0.21885121,-0.0031852308,-0.25374752,-0.9662942,765.86383,765.86383
185,178.94647976605955,179.86152373185885,-0.22012754,-0.0032246655,-0.25659096,-0.9668227,765.69684,765.69684
186,179.1987416321161,179.6647468663798,-0.221754,-0.007032265,-0.2532612,-0.96894157,761.7477,761.7477
187,179.07850600189443,179.2226698397219,-0.21848813,-0.005425993,-0.258547,-0.97001547,777.64246,777.64246
188,178.8376325211703,178.65528478011876,-0.22172944,-0.0028907128,-0.2657942,-0.96777797,773.7096,773.7096
189,178.82561604355894,178.57671161927368,-0.2220956,-0.0020976828,-0.27281338,-0.9680917,773.1513,773.1513
190,178.9315805932589,179.18280054408976,-0.22564095,-0.0027021528,-0.2792935,-0.97390604,769.2886,769.2886
191,178.82541810842866,179.77524486337967,-0.22271301,-0.0008849975,-0.2882998,-0.97425985,766.63135,766.63135
192,178.3930462521297,179.56000547180426,-0.22325303,-0.0008569914,-0.3118973,-0.97479427,766.3301,766.3301
193,177.75779085668086,178.46323644716983,-0.22405483,0.00021994463,-0.30998683,-0.97550106,767.01654,767.01654
194,177.35150149352893,177.26842996840523,-0.22457442,0.0023919006,-0.31443498,-0.97527343,763.4305,763.4305
195,177.6978511914805,176.90335451003605,-0.22521581,0.0029289725,-0.3159602,-0.9835985,756.4763,756.4763
196,178.57688698864894,177.3235425598896,-0.2297419,0.0021022975,-0.3157319,-0.9845227,749.67975,749.67975
197,179.10519121347457,177.67049607451634,-0.2328088,0.0025674414,-0.3227182,-0.98859864,746.8924,746.8924
198,179.04685234288044,177.5280155167226,-0.23062697,0.004834819,-0.31818426,-0.98614484,745.80554,745.80554
199,179.06219357818017,177.242338279579,-0.22394618,0.0056752088,-0.31401053,-0.9856318,749.02167,749.02167
200,179.4161380605688,177.24327689496883,-0.22688761,0.011531581,-0.32357875,-0.99142426,754.50916,754.50916
201,179.50274766904795,177.51803323414234,-0.22943605,0.008049853,-0.29795057,-0.9977853,752.43695,752.43695
202,178.9454823452817,177.68927588608298,-0.22919472,0.0062570684,-0.30037737,-1.0045241,755.0055,755.0055
203,178.16931284678853,177.6177462323722,-0.24231993,0.0045330697,-0.35209188,-1.0028218,755.86566,755.86566
204,177.61729932924902,177.55051109904647,-0.2517342,0.00714205,-0.3787243,-1.0052853,760.2592,760.2592
205,177.40297028024466,177.6324890073957,-0.24821912,0.010098888,-0.3727174,-1.0038083,752.70074,752.70074
206,177.73678759088148,177.89573735743645,-0.24374329,0.009638165,-0.3517031,-1.0048078,746.1005,746.1005
207,178.6355175180857,178.43977185961663,-0.24524096,0.009745497,-0.36110288,-1.0016298,746.3007,746.3007
208,179.4801107967921,179.15637907009108,-0.24327853,0.011605399,-0.37819496,-0.99501586,743.91437,743.91437
209,179.6606499303689,179.59235446882195,-0.24037547,0.0137565285,-0.37409306,-0.99036425,749.4932,749.4932
210,179.22002302866977,179.3244024077825,-0.24312505,0.012041127,-0.379853,-0.99051857,760.75934,760.75934
211,178.6054163650094,178.57170047640219,-0.24165216,0.015463389,-0.37167558,-0.9864027,758.8725,758.8725
212,178.2431424199245,178.09604675908622,-0.2375659,0.014890759,-0.36435837,-0.98567843,759.2157,759.2157
213,178.35689514257015,178.19900433249893,-0.23733728,0.015210332,-0.3681574,-0.9803672,759.4518,759.4518
214,178.87912606560238,178.49218345012915,-0.24198297,0.015832942,-0.37721,-0.97729987,753.67303,753.67303
215,179.48548414100605,178.67972284783178,-0.24170351,0.0132328905,-0.36922234,-0.9790791,746.8001,746.8001
216,179.84861088608088,178.7698907076751,-0.24278505,0.013221116,-0.36853397,-0.9809442,745.43396,745.43396
217,179.86436024794486,178.77087107054885,-0.24337374,0.013293482,-0.36871922,-0.9803886,745.24194,745.24194
218,179.63083164219734,178.6724960445334,-0.2456434,0.009597977,-0.33978683,-0.97935957,737.53644,737.53644
219,179.30736813161394,178.51903779705384,-0.24558973,0.01011901,-0.32697624,-0.97927403,734.5202,734.5202
220,179.05106425791857,178.41432682083902,-0.23733854,0.009590466,-0.33320317,-0.9844792,736.49756,736.49756
221,179.0597113347645,178.43506254084414,-0.24340461,0.007975828,-0.33151355,-0.98556006,742.1717,742.1717
222,179.41563644768726,178.53529751289193,-0.24669622,0.008088522,-0.34508482,-0.9848488,742.637,742.637
223,179.80323185834317,178.6689489101247,-0.24441497,0.008203415,-0.33894712,-0.9853872,743.0987,743.0987
224,179.82171127287666,178.90947081184535,-0.23959762,0.008709824,-0.34429353,-0.9894464,747.05457,747.05457
225,179.60037914086087,179.31591414983689,-0.24410303,0.009141589,-0.3431638,-0.9964209,746.6627,746.6627
226,179.5603387173467,179.7452121930569,-0.24231741,0.012876989,-0.36368802,-0.9970161,751.3251,751.3251
227,179.66494546716487,179.9506419867908,-0.24793744,-0.0061606257,-0.3633923,-0.9993334,739.2826,739.2826
228,179.53842682266043,179.87562125692583,-0.24380064,-0.005161375,-0.35332817,-1.0043813,740.03156,740.03156
229,179.26208073041485,179.71372166678043,-0.23815368,-0.001750447,-0.34477168,-1.0043707,747.64667,747.64667
230,179.29287368604653,179.65314238160676,-0.24753252,-0.0029833105,-0.32691348,-1.0046717,750.1858,750.1858
231,179.57932501424924,179.67009595038047,-0.24582943,-0.0058924886,-0.29955626,-1.0114572,750.71576,750.71576
232,179.57210464194284,179.66853925582842,-0.24390541,-0.008628517,-0.30265823,-1.0142044,744.191,744.191
233,179.06632876252368,179.62940925531885,-0.2459426,-0.009351076,-0.30940548,-1.014855,742.71564,742.71564
234,178.39787741464278,179.47058173600246,-0.24226795,-0.00919845,-0.30706516,-1.0177929,741.45,741.45
235,177.94021706374326,179.12195144631306,-0.24010175,-0.009089661,-0.31551728,-1.0174358,748.5781,748.5781
236,177.76042773079396,178.78256245045577,-0.24246833,-0.007438409,-0.32200342,-1.019866,756.30853,756.30853
237,177.69153329829658,178.72641080258614,-0.24538124,-0.0053873626,-0.34303758,-1.0219754,766.995,766.995
238,177.59916880013557,178.98289464127302,-0.24666972,-0.0041922634,-0.33645803,-1.0187474,768.7442,768.7442
239,177.51556111786306,179.32716086878654,-0.24570823,-0.00031854378,-0.33840272,-1.0169504,769.4929,769.4929
240,177.5353852435909,179.4379251899488,-0.2451575,-0.0006689025,-0.3372769,-1.0163914,771.2173,771.2173
241,177.69370802208607,179.214415554021,-0.24187823,0.0024556946,-0.33226737,-1.0143592,776.45575,776.45575
242,177.92613168268304,178.9406711700526,-0.24261817,0.0001238576,-0.33486065,-1.0160248,776.629,776.629
243,178.1174678348251,178.93651243317123,-0.24239077,0.0005674289,-0.33400607,-1.0184224,777.9058,777.9058
244,178.2161476831517,179.16971340372356,-0.24397318,-0.0011180674,-0.33443847,-1.0186869,773.5385,773.5385
245,178.21174759463042,179.34297289369354,-0.24177523,0.0017500791,-0.3343209,-1.0170373,771.031,771.031
